Transaction_ID,Date,Item_ID,Outlet_ID,Customer_ID,Quantity,Sales,Rating
TXN0008404,17-01-2021,ITM0455,OUT023,CUS01260,13,208.95,4.8
TXN0000223,05-03-2023,ITM0462,OUT039,CUS00417,2,604.22,3.3
TXN0009959,03-04-2019,ITM0144,OUT009,CUS00569,6,1273.57,4.0
TXN0006932,20-08-2022,ITM0276,OUT016,CUS01483,2,512.85,1.7
TXN0009730,07-05-2021,ITM0481,OUT047,CUS00206,3,4776.33,2.6
TXN0003446,29-08-2019,ITM0482,OUT016,CUS01152,7,3868.01,
TXN0010391,03-05-2020,ITM0403,OUT040,CUS00818,7,2962.85,3.5
TXN0005684,16-04-2020,ITM0479,OUT008,CUS00007,16,1667.63,4.5
TXN0002526,22-01-2023,ITM0391,OUT049,CUS00920,,1644.25,3.4
TXN0001693,16-10-2018,ITM0226,OUT049,CUS01453,8,4582.66,3.1
TXN0008987,24-04-2020,ITM0132,OUT001,CUS01258,13,1731.61,4.7
TXN0009755,28-02-2019,ITM0125,OUT002,CUS00452,6,2358.08,3.4
TXN0002704,26-11-2020,ITM0361,OUT017,CUS01231,9,1833.54,1.4
TXN0000796,23-06-2022,ITM0493,OUT029,CUS01613,9,4169.40,3.7
TXN0002963,06-02-2021,ITM0024,OUT028,CUS00285,1,3848.01,3.8
TXN0004344,27-01-2022,ITM0206,OUT032,CUS00368,,2086.58,3.1
TXN0008995,05-07-2019,ITM0016,OUT012,CUS00484,16,3535.42,
TXN0006349,12-08-2019,ITM0429,OUT016,CUS01179,4,3352.55,
TXN0008002,06-07-2023,ITM0008,OUT002,CUS00346,13,3950.12,1.5
TXN0000365,23-08-2018,ITM0171,OUT041,CUS01032,12,837.99,4.8
TXN0001147,15-11-2021,ITM0441,OUT046,CUS00281,8,2973.10,4.9
TXN0007401,,ITM0351,OUT040,CUS01855,16,1294.27,4.7
TXN0004000,13-05-2021,ITM0188,OUT014,CUS01905,14,3163.29,3.1
TXN0007407,09-09-2023,ITM0323,OUT019,CUS01844,17,414.64,3.0
TXN0004890,26-06-2022,ITM0242,OUT019,CUS00370,5,3354.34,1.8
TXN0004908,12-02-2023,ITM0064,OUT030,CUS00787,,1602.82,3.8
TXN0004416,10-07-2023,ITM0179,OUT018,CUS00925,,1333.13,
TXN0004825,13-09-2023,ITM0326,OUT032,CUS00294,9,834.81,1.7
TXN0008545,02-12-2023,ITM0395,OUT015,CUS01257,5,3311.03,4.9
TXN0007481,04-03-2020,ITM0335,OUT002,CUS01086,19,3625.00,2.9
TXN0004105,29-01-2022,ITM0172,OUT009,CUS00370,15,994.61,1.4
TXN0002673,14-11-2021,ITM0487,OUT045,CUS01894,12,3625.52,3.7
TXN0009273,15-04-2018,ITM0323,OUT002,CUS00210,2,721.34,1.5
TXN0002783,12-10-2022,ITM0305,OUT050,CUS01637,10,4804.71,2.2
TXN0007645,11-07-2019,ITM0264,OUT015,CUS01783,3,1986.72,2.3
TXN0009689,08-02-2021,ITM0034,OUT014,CUS01705,19,3890.49,2.1
TXN0000760,13-01-2021,ITM0004,OUT045,CUS01231,10,784.95,2.1
TXN0000398,15-08-2021,ITM0004,OUT035,CUS00867,10,4829.22,2.9
TXN0009285,03-02-2020,ITM0052,OUT026,CUS00343,8,3303.53,1.0
TXN0001481,13-03-2019,ITM0495,OUT014,CUS00808,5,2650.13,
TXN0002988,26-02-2023,ITM0168,OUT045,CUS00308,,1779.89,4.2
TXN0000664,14-06-2022,ITM0293,OUT046,CUS00428,9,3547.11,3.0
TXN0009563,05-09-2023,ITM0197,OUT026,CUS00158,19,4383.27,3.6
TXN0000818,14-01-2021,ITM0339,OUT041,CUS01298,12,2487.88,1.0
TXN0001268,05-06-2019,ITM0247,OUT036,CUS01619,9,613.40,3.0
TXN0004016,18-03-2023,ITM0407,OUT021,CUS01588,18,1417.64,1.2
TXN0009645,09-07-2018,ITM0132,OUT048,CUS01075,19,2221.28,3.2
TXN0003796,13-04-2023,ITM0340,OUT008,CUS01330,18,1400.27,3.7
TXN0010338,27-09-2022,ITM0226,OUT019,CUS00448,9,2301.68,3.4
TXN0000107,17-03-2021,ITM0482,OUT027,CUS01673,4,272.67,3.3
TXN0007278,10-11-2023,ITM0489,OUT015,CUS00361,16,728.15,3.9
TXN0000263,24-06-2022,ITM0400,OUT016,CUS00801,14,2248.77,
TXN0009159,11-12-2022,ITM0431,OUT002,CUS01221,8,3462.73,4.6
TXN0006897,13-10-2023,ITM0167,OUT035,CUS01211,20,231.55,1.6
TXN0008573,10-04-2022,ITM0389,OUT015,CUS01585,12,2921.01,
TXN0006632,03-08-2022,ITM0103,OUT004,CUS00601,2,974.60,4.6
TXN0001616,20-08-2022,ITM0033,OUT034,CUS01870,16,1219.30,4.5
TXN0007161,10-12-2022,ITM0376,OUT050,CUS00744,15,3065.10,2.0
TXN0002551,02-04-2018,ITM0284,OUT007,CUS00498,13,3616.80,2.1
TXN0002248,28-11-2018,ITM0209,OUT036,CUS01659,4,2015.19,3.9
TXN0005259,12-04-2018,ITM0256,OUT047,CUS01851,20,70.15,2.6
TXN0006242,17-01-2020,ITM0325,OUT024,CUS00209,19,163.19,4.9
TXN0010409,30-06-2020,ITM0223,OUT023,CUS01282,6,2129.12,3.0
TXN0005778,16-04-2022,ITM0379,OUT034,CUS01292,8,3954.59,1.2
TXN0002402,,ITM0164,OUT045,CUS01733,16,,1.3
TXN0003023,21-10-2020,ITM0476,OUT024,CUS01421,15,3635.96,4.2
TXN0010468,22-07-2021,ITM0322,OUT008,CUS00374,,3650.37,1.8
TXN0007760,02-01-2019,ITM0266,OUT023,CUS00218,2,2601.79,4.4
TXN0008496,17-11-2022,ITM0254,OUT030,CUS01120,,3056.98,3.2
TXN0001818,31-05-2020,ITM0400,OUT041,CUS00672,19,3590.72,4.5
TXN0008763,05-07-2019,ITM0101,OUT030,CUS00206,5,,1.4
TXN0006638,20-12-2021,ITM0012,OUT039,CUS00126,10,277.44,1.5
TXN0005003,23-07-2020,ITM0149,OUT050,CUS01149,1,3532.52,3.6
TXN0005695,15-12-2018,ITM0067,OUT024,CUS01113,4,,2.7
TXN0001665,24-11-2021,ITM0145,OUT026,CUS01201,1,4070.38,1.9
TXN0001188,11-02-2018,ITM0390,OUT003,CUS01501,13,3062.82,2.8
TXN0008830,30-09-2019,ITM0482,OUT022,CUS01604,11,,1.1
TXN0004932,26-10-2018,ITM0153,OUT008,CUS01300,14,1747.93,4.2
TXN0000600,08-09-2020,ITM0469,OUT032,CUS01607,12,4111.88,4.3
TXN0008790,01-08-2019,ITM0127,OUT023,CUS00001,20,1959.43,4.3
TXN0000873,29-05-2020,ITM0396,OUT045,CUS01091,11,912.51,4.7
TXN0007468,16-09-2022,ITM0335,OUT014,CUS00711,14,1612.27,4.0
TXN0002678,17-08-2018,ITM0360,OUT002,CUS01632,6,3221.53,4.7
TXN0000536,21-09-2022,ITM0326,OUT020,CUS00566,13,2446.23,4.5
TXN0003401,31-08-2022,ITM0132,OUT011,CUS00680,15,1050.89,
TXN0002213,16-05-2022,ITM0332,OUT011,CUS01356,5,4075.63,1.1
TXN0010040,02-05-2019,ITM0421,OUT036,CUS01875,7,3410.24,4.5
TXN0003942,28-06-2022,ITM0153,OUT014,CUS00043,20,2821.34,4.8
TXN0005639,10-03-2018,ITM0121,OUT032,CUS01836,17,4529.93,3.6
TXN0004350,26-04-2019,ITM0346,OUT024,CUS00825,8,3426.97,3.9
TXN0000571,15-05-2022,ITM0309,OUT018,CUS01498,,546.11,1.5
TXN0007136,25-12-2021,ITM0226,OUT014,CUS01245,11,2754.78,2.7
TXN0005336,20-09-2022,ITM0130,OUT036,CUS00925,17,2945.95,2.7
TXN0007421,22-05-2023,ITM0352,OUT030,CUS00098,19,2848.97,
TXN0002308,25-09-2023,ITM0126,OUT048,CUS01567,9,432.44,3.8
TXN0009399,01-08-2023,ITM0401,OUT022,CUS00249,9,1152.78,4.1
TXN0002342,10-09-2022,ITM0274,OUT027,CUS01078,14,2425.13,1.0
TXN0002455,12-02-2018,ITM0019,OUT032,CUS00410,16,3162.70,2.3
TXN0003676,02-05-2022,ITM0354,OUT016,CUS01312,16,1746.25,
TXN0009168,09-02-2020,ITM0307,OUT034,CUS01774,,404.94,1.9
TXN0000627,17-12-2021,ITM0455,OUT024,CUS00131,5,826.70,2.8
TXN0000596,30-04-2018,ITM0365,OUT022,CUS00497,10,646.85,2.2
TXN0007292,02-04-2022,ITM0454,OUT019,CUS00148,16,4100.99,2.4
TXN0006077,17-09-2019,ITM0353,OUT017,CUS00701,6,2943.95,3.9
TXN0009750,13-10-2020,ITM0411,OUT010,CUS01698,20,2090.37,3.4
TXN0010432,,ITM0299,OUT022,CUS00401,17,2178.63,2.9
TXN0008818,03-09-2023,ITM0046,OUT018,CUS00713,12,,1.7
TXN0002222,19-11-2021,ITM0230,OUT040,CUS00075,12,1502.85,1.1
TXN0008198,,ITM0426,OUT041,CUS01367,18,1356.44,3.1
TXN0002328,19-04-2022,ITM0076,OUT036,CUS01756,8,4382.64,1.2
TXN0006152,27-04-2021,ITM0335,OUT015,CUS00321,5,208.57,1.3
TXN0008187,11-01-2021,ITM0133,OUT038,CUS00256,3,2446.58,1.7
TXN0005711,07-02-2020,ITM0256,OUT012,CUS00875,18,1629.96,4.1
TXN0006432,22-06-2022,ITM0059,OUT043,CUS00151,13,1484.36,2.1
TXN0002261,21-07-2018,ITM0491,OUT027,CUS00829,8,2138.95,2.7
TXN0004411,08-11-2023,ITM0071,OUT019,CUS00689,1,4691.36,1.2
TXN0008748,09-01-2018,ITM0042,OUT014,CUS01222,8,2779.07,2.6
TXN0002829,06-03-2020,ITM0013,OUT013,CUS00414,10,2072.91,1.8
TXN0003423,10-05-2021,ITM0247,OUT019,CUS00346,13,3591.78,3.6
TXN0008010,31-03-2023,ITM0100,OUT008,CUS00175,9,2270.09,
TXN0001467,04-08-2019,ITM0397,OUT021,CUS01097,5,2071.30,4.3
TXN0007615,,ITM0471,OUT038,CUS00056,20,3633.16,1.7
TXN0009158,04-06-2023,ITM0303,OUT043,CUS00424,2,4949.87,1.7
TXN0006056,15-03-2018,ITM0013,OUT012,CUS00516,4,3459.33,1.3
TXN0005050,01-02-2018,ITM0053,OUT021,CUS01417,5,1094.51,
TXN0009051,30-08-2019,ITM0104,OUT044,CUS00309,13,492.19,3.0
TXN0008719,01-05-2018,ITM0406,OUT019,CUS01449,17,2494.26,3.5
TXN0006749,05-08-2022,ITM0460,OUT015,CUS00510,10,1572.63,3.4
TXN0008438,01-03-2020,ITM0074,OUT034,CUS00047,5,3229.73,4.6
TXN0003269,10-01-2020,ITM0169,OUT018,CUS00366,10,2312.10,3.9
TXN0009374,21-03-2019,ITM0269,OUT030,CUS01741,16,295.28,2.7
TXN0002958,11-11-2019,ITM0257,OUT028,CUS01658,18,,3.4
TXN0003652,30-12-2018,ITM0366,OUT040,CUS00039,,4034.42,3.7
TXN0003525,15-08-2018,ITM0025,OUT049,CUS01271,5,3398.65,4.3
TXN0006259,04-02-2022,ITM0067,OUT034,CUS01121,18,4731.17,4.9
TXN0001748,20-01-2018,ITM0363,OUT022,CUS00990,15,1537.62,2.6
TXN0001463,20-07-2019,ITM0327,OUT005,CUS00233,19,1582.86,1.5
TXN0006013,02-09-2021,ITM0157,OUT044,CUS01146,,733.75,3.1
TXN0008469,14-07-2021,ITM0400,OUT033,CUS00373,5,4784.93,4.8
TXN0005207,30-05-2020,ITM0302,OUT021,CUS01797,15,3516.51,1.1
TXN0005394,30-10-2019,ITM0056,OUT039,CUS00932,16,1662.37,1.4
TXN0006453,11-11-2022,ITM0459,OUT033,CUS01107,8,993.24,3.3
TXN0006706,26-04-2023,ITM0479,OUT012,CUS01984,8,1509.22,1.6
TXN0003244,30-01-2020,ITM0209,OUT038,CUS00899,2,,
TXN0006121,06-06-2022,ITM0115,OUT041,CUS01446,1,139.95,4.0
TXN0001438,12-04-2023,ITM0245,OUT001,CUS00430,5,2669.46,4.0
TXN0008311,26-12-2019,ITM0044,OUT004,CUS01210,2,1920.16,4.6
TXN0002393,09-08-2018,ITM0319,OUT033,CUS00716,5,887.00,2.4
TXN0004554,02-02-2022,ITM0077,OUT038,CUS00381,8,3424.61,3.5
TXN0002871,05-09-2019,ITM0467,OUT025,CUS00714,6,1734.03,4.5
TXN0003051,29-04-2018,ITM0266,OUT039,CUS00396,5,4833.45,4.3
TXN0008057,19-05-2018,ITM0100,OUT024,CUS01409,14,1784.18,3.0
TXN0003760,04-05-2020,ITM0073,OUT002,CUS00432,15,350.76,
TXN0005889,01-05-2018,ITM0357,OUT049,CUS00266,5,2388.47,1.5
TXN0000486,29-03-2020,ITM0275,OUT018,CUS00802,1,3492.56,2.2
TXN0010223,05-11-2021,ITM0015,OUT021,CUS00094,3,159.53,3.1
TXN0009822,30-10-2022,ITM0066,OUT005,CUS00753,14,904.03,3.8
TXN0006202,27-04-2020,ITM0264,OUT020,CUS00562,18,464.56,1.4
TXN0001064,23-01-2020,ITM0311,OUT003,CUS00885,,756.84,3.7
TXN0006584,24-04-2021,ITM0490,OUT002,CUS00501,20,1151.99,1.2
TXN0000498,03-08-2023,ITM0390,OUT036,CUS00093,5,3204.70,1.1
TXN0001402,26-11-2019,ITM0342,OUT019,CUS00470,9,728.99,4.3
TXN0000180,25-03-2022,ITM0105,OUT047,CUS00220,8,389.23,3.6
TXN0002092,10-11-2020,ITM0199,OUT004,CUS00375,4,2088.22,3.8
TXN0008598,05-06-2018,ITM0401,OUT008,CUS01333,19,,2.2
TXN0002634,04-09-2023,ITM0353,OUT044,CUS00302,2,4725.62,4.2
TXN0001475,16-01-2022,ITM0294,OUT040,CUS01750,8,1273.87,2.7
TXN0001625,13-06-2020,ITM0292,OUT004,CUS01998,8,3030.17,1.0
TXN0000416,25-01-2023,ITM0492,OUT009,CUS00473,,4990.41,3.8
TXN0002652,,ITM0206,OUT030,CUS01726,13,1323.91,3.9
TXN0006807,08-01-2021,ITM0341,OUT016,CUS00793,13,4241.94,1.0
TXN0005547,19-01-2019,ITM0132,OUT005,CUS00780,1,1708.48,
TXN0005747,09-08-2023,ITM0483,OUT024,CUS00466,15,2512.99,1.4
TXN0004431,03-01-2019,ITM0275,OUT028,CUS01235,3,2200.64,
TXN0009038,27-09-2020,ITM0339,OUT021,CUS01603,,1604.64,4.1
TXN0007340,27-05-2019,ITM0001,OUT029,CUS01926,12,4546.66,
TXN0005604,12-11-2018,ITM0234,OUT029,CUS01579,5,2883.75,1.2
TXN0007327,05-10-2018,ITM0412,OUT017,CUS00940,9,1698.05,2.0
TXN0008285,27-07-2020,ITM0267,OUT022,CUS01519,10,1900.14,3.7
TXN0004177,17-03-2020,ITM0231,OUT029,CUS01930,17,2417.56,2.2
TXN0003241,27-01-2023,ITM0165,OUT021,CUS00582,11,1721.34,2.5
TXN0005837,06-04-2021,ITM0109,OUT003,CUS01064,20,4686.17,4.1
TXN0005326,24-06-2021,ITM0316,OUT019,CUS01703,13,925.81,2.3
TXN0010362,02-07-2020,ITM0212,OUT015,CUS01376,14,1469.98,4.7
TXN0004103,01-06-2022,ITM0228,OUT027,CUS00185,20,4064.10,3.6
TXN0009945,19-08-2023,ITM0274,OUT033,CUS00495,,1206.62,3.0
TXN0009610,27-03-2021,ITM0397,OUT025,CUS01586,9,943.24,2.9
TXN0003565,03-10-2021,ITM0089,OUT004,CUS00631,2,4701.02,2.6
TXN0007954,24-03-2023,ITM0052,OUT030,CUS00527,4,99.85,4.3
TXN0004362,20-04-2018,ITM0067,OUT025,CUS00252,2,1550.49,5.0
TXN0004942,03-01-2019,ITM0227,OUT016,CUS00353,17,4158.39,1.2
TXN0006777,23-06-2020,ITM0220,OUT008,CUS01319,5,481.77,2.9
TXN0003755,10-01-2021,ITM0361,OUT008,CUS01708,18,1731.33,4.2
TXN0001831,01-08-2020,ITM0179,OUT049,CUS00404,13,1847.58,4.1
TXN0009031,08-06-2022,ITM0028,OUT014,CUS00169,2,2572.99,2.3
TXN0010064,09-12-2023,ITM0472,OUT019,CUS00336,14,377.89,2.8
TXN0004024,04-04-2021,ITM0218,OUT027,CUS01892,12,1102.30,4.8
TXN0000896,05-05-2022,ITM0457,OUT024,CUS01675,19,107.47,1.2
TXN0006155,25-10-2022,ITM0014,OUT031,CUS00713,20,2300.74,1.2
TXN0003580,23-05-2023,ITM0253,OUT031,CUS01491,16,3785.77,2.5
TXN0004620,15-07-2021,ITM0217,OUT047,CUS01426,16,,4.8
TXN0003137,17-04-2021,ITM0456,OUT019,CUS01109,13,3127.02,
TXN0008610,17-12-2022,ITM0081,OUT005,CUS00391,1,2677.33,4.4
TXN0006847,15-08-2021,ITM0124,OUT019,CUS00324,14,1439.39,4.3
TXN0001405,02-01-2018,ITM0464,OUT039,CUS00692,14,4564.03,
TXN0002649,20-04-2019,ITM0100,OUT039,CUS00552,12,4825.70,2.4
TXN0005180,07-09-2020,ITM0205,OUT019,CUS00475,4,2344.64,1.7
TXN0001509,29-01-2018,ITM0209,OUT042,CUS01241,2,2905.87,2.3
TXN0003369,04-01-2023,ITM0432,OUT047,CUS00629,7,1959.77,2.4
TXN0008148,18-12-2018,ITM0443,OUT009,CUS01659,17,974.54,4.6
TXN0009951,27-11-2019,ITM0333,OUT016,CUS01504,19,2624.94,4.5
TXN0000087,14-03-2020,ITM0026,OUT018,CUS01920,5,3508.49,
TXN0003280,02-01-2021,ITM0342,OUT006,CUS00521,18,366.31,3.1
TXN0001544,08-10-2020,ITM0027,OUT009,CUS01970,3,2904.69,1.5
TXN0001992,,ITM0026,OUT001,CUS00083,,4216.09,2.4
TXN0007640,04-03-2021,ITM0317,OUT048,CUS01293,8,1451.27,3.8
TXN0008238,07-04-2021,ITM0028,OUT037,CUS00247,4,1087.35,4.8
TXN0003860,04-08-2021,ITM0124,OUT045,CUS01461,16,717.39,2.9
TXN0005205,04-06-2023,ITM0485,OUT029,CUS01258,18,3568.14,4.7
TXN0008202,,ITM0150,OUT010,CUS01198,5,3267.13,1.7
TXN0005224,20-06-2018,ITM0027,OUT028,CUS01958,8,134.01,3.6
TXN0009428,02-05-2020,ITM0232,OUT041,CUS01311,,3301.34,
TXN0003172,,ITM0162,OUT006,CUS00047,1,257.70,3.3
TXN0005136,20-09-2018,ITM0046,OUT030,CUS01547,16,3072.40,
TXN0007208,28-06-2020,ITM0141,OUT025,CUS01572,10,2806.88,2.8
TXN0006726,30-12-2020,ITM0216,OUT033,CUS01775,14,4524.27,3.9
TXN0004629,07-12-2020,ITM0383,OUT034,CUS00225,8,4754.03,2.8
TXN0010392,06-02-2022,ITM0047,OUT020,CUS01864,4,939.15,1.8
TXN0002839,13-06-2023,ITM0224,OUT026,CUS00809,10,998.51,4.7
TXN0007420,27-09-2023,ITM0431,OUT014,CUS01435,12,777.57,
TXN0004422,09-02-2022,ITM0436,OUT033,CUS00293,12,3825.53,4.9
TXN0002694,21-05-2021,ITM0108,OUT028,CUS01743,1,3772.78,1.3
TXN0007686,14-02-2022,ITM0098,OUT009,CUS01855,8,,4.6
TXN0001710,08-04-2020,ITM0091,OUT049,CUS00994,11,2524.98,1.9
TXN0002832,29-06-2023,ITM0034,OUT014,CUS00636,13,4792.43,2.4
TXN0008023,25-09-2021,ITM0035,OUT003,CUS01980,20,1002.06,4.7
TXN0002579,01-01-2023,ITM0183,OUT042,CUS01421,15,355.25,
TXN0006490,10-10-2022,ITM0101,OUT037,CUS00379,10,4443.64,3.8
TXN0007441,19-03-2022,ITM0066,OUT048,CUS01184,13,4847.42,1.1
TXN0006666,15-01-2019,ITM0283,OUT045,CUS00217,7,592.22,3.4
TXN0007853,24-05-2022,ITM0063,OUT009,CUS01433,12,955.05,2.3
TXN0009771,22-12-2019,ITM0352,OUT014,CUS00923,4,2328.12,4.9
TXN0006937,10-10-2023,ITM0192,OUT002,CUS01653,16,4417.95,4.5
TXN0008552,30-09-2023,ITM0322,OUT012,CUS00507,18,,3.8
TXN0006773,01-06-2023,ITM0435,OUT011,CUS00720,4,2156.34,3.6
TXN0006356,12-10-2022,ITM0237,OUT004,CUS00062,15,982.01,3.9
TXN0005076,03-12-2019,ITM0286,OUT027,CUS01199,12,,4.5
TXN0005728,09-07-2022,ITM0149,OUT026,CUS00927,16,4817.74,3.8
TXN0000381,28-12-2020,ITM0101,OUT033,CUS01688,13,3859.76,2.1
TXN0009438,11-02-2023,ITM0088,OUT023,CUS00622,1,3368.81,4.8
TXN0006303,24-11-2020,ITM0122,OUT022,CUS00993,17,4518.07,3.2
TXN0004289,08-09-2018,ITM0422,OUT009,CUS01491,11,,2.6
TXN0008173,28-09-2018,ITM0026,OUT048,CUS01523,8,2395.38,4.0
TXN0003116,06-11-2021,ITM0363,OUT036,CUS01592,15,2648.26,4.3
TXN0007592,11-02-2020,ITM0023,OUT031,CUS01313,14,3785.28,2.2
TXN0007734,16-06-2023,ITM0332,OUT046,CUS00081,18,2401.93,
TXN0006733,03-03-2018,ITM0148,OUT023,CUS01164,10,345.31,3.9
TXN0009908,30-01-2022,ITM0491,OUT035,CUS01422,14,,2.8
TXN0001868,30-01-2022,ITM0498,OUT050,CUS01517,1,3312.18,1.6
TXN0006933,10-08-2019,ITM0453,OUT042,CUS01508,2,1455.39,2.2
TXN0001660,26-08-2022,ITM0199,OUT017,CUS00835,1,2802.79,3.3
TXN0008260,09-10-2023,ITM0077,OUT003,CUS01868,6,1280.01,3.1
TXN0005635,01-04-2021,ITM0264,OUT016,CUS00491,12,88.88,4.8
TXN0002909,26-09-2021,ITM0410,OUT018,CUS01269,4,2275.74,2.9
TXN0008710,28-04-2019,ITM0239,OUT021,CUS00309,5,916.47,4.4
TXN0000938,04-08-2018,ITM0362,OUT048,CUS00126,14,3574.85,2.6
TXN0000721,29-12-2019,ITM0018,OUT014,CUS01526,10,39.33,3.1
TXN0003168,12-01-2023,ITM0129,OUT038,CUS01980,5,2223.28,3.2
TXN0004227,19-08-2022,ITM0132,OUT022,CUS01737,6,4096.52,4.3
TXN0008406,21-09-2023,ITM0188,OUT002,CUS01234,6,2592.08,3.1
TXN0008108,20-04-2019,ITM0386,OUT024,CUS01872,13,3299.56,4.5
TXN0005441,24-04-2022,ITM0215,OUT008,CUS01708,19,1890.19,3.0
TXN0001674,,ITM0089,OUT043,CUS01360,20,2911.75,4.9
TXN0008263,21-07-2023,ITM0064,OUT028,CUS00186,19,947.40,3.4
TXN0004981,21-08-2023,ITM0250,OUT024,CUS01082,15,1444.64,1.4
TXN0004582,11-04-2022,ITM0206,OUT023,CUS00690,17,2673.27,2.7
TXN0003864,,ITM0033,OUT003,CUS00891,3,3467.51,4.7
TXN0001050,30-01-2022,ITM0409,OUT036,CUS00148,13,2536.34,4.7
TXN0009881,08-03-2019,ITM0237,OUT023,CUS01705,6,1531.80,1.9
TXN0007112,31-01-2019,ITM0077,OUT035,CUS00510,8,3488.45,2.7
TXN0007101,22-04-2020,ITM0271,OUT007,CUS01853,4,2950.26,2.2
TXN0001623,18-08-2021,ITM0088,OUT038,CUS00471,1,3301.89,4.6
TXN0003072,04-04-2022,ITM0076,OUT028,CUS00596,13,2002.17,3.1
TXN0004790,20-11-2018,ITM0198,OUT034,CUS01693,3,1706.32,4.8
TXN0001390,11-04-2019,ITM0232,OUT015,CUS01169,6,939.62,3.4
TXN0002916,17-03-2020,ITM0244,OUT013,CUS00609,10,1734.08,4.6
TXN0009695,08-02-2022,ITM0293,OUT039,CUS00101,12,1154.75,2.3
TXN0006003,13-07-2021,ITM0188,OUT038,CUS00734,5,4219.13,1.5
TXN0003440,10-04-2019,ITM0146,OUT049,CUS00375,4,1052.18,4.5
TXN0003907,22-08-2022,ITM0017,OUT026,CUS00497,5,428.13,2.5
TXN0007389,10-07-2022,ITM0327,OUT039,CUS00759,5,2356.24,4.8
TXN0008768,22-06-2022,ITM0033,OUT043,CUS00849,2,538.83,
TXN0003671,25-09-2021,ITM0495,OUT029,CUS00828,17,1891.16,2.0
TXN0009333,03-02-2020,ITM0115,OUT017,CUS00250,7,1887.74,2.9
TXN0004727,25-12-2018,ITM0455,OUT002,CUS01276,15,4728.51,
TXN0000628,19-02-2021,ITM0385,OUT025,CUS01257,16,1586.45,4.3
TXN0010266,14-12-2020,ITM0098,OUT003,CUS01170,17,4696.46,2.0
TXN0004501,28-01-2019,ITM0167,OUT006,CUS01177,18,3125.23,4.5
TXN0006176,23-08-2018,ITM0063,OUT001,CUS00895,15,4541.42,1.6
TXN0001648,31-01-2023,ITM0291,OUT021,CUS01690,16,3489.34,1.2
TXN0006447,19-06-2022,ITM0137,OUT003,CUS00723,18,2752.88,3.0
TXN0008690,10-03-2022,ITM0053,OUT026,CUS01037,19,4166.21,2.0
TXN0004550,13-11-2019,ITM0474,OUT040,CUS00317,2,516.53,3.3
TXN0002728,29-06-2023,ITM0097,OUT041,CUS00943,12,4690.65,5.0
TXN0006952,17-02-2019,ITM0492,OUT046,CUS00511,8,4143.16,2.3
TXN0005626,16-06-2022,ITM0074,OUT046,CUS00623,4,,2.6
TXN0004130,21-10-2018,ITM0406,OUT033,CUS01540,3,4101.19,3.0
TXN0005048,15-10-2018,ITM0226,OUT049,CUS01550,6,4959.23,
TXN0002511,18-09-2021,ITM0120,OUT018,CUS01335,9,4524.45,4.4
TXN0002899,,ITM0050,OUT009,CUS01721,8,4982.98,2.6
TXN0006705,15-06-2020,ITM0018,OUT028,CUS00332,15,3184.06,4.6
TXN0001167,19-12-2021,ITM0477,OUT048,CUS01821,3,4225.26,
TXN0006877,02-06-2019,ITM0248,OUT005,CUS01938,19,1142.36,1.2
TXN0005191,10-03-2020,ITM0181,OUT018,CUS01628,12,1454.05,2.5
TXN0005701,08-10-2020,ITM0218,OUT041,CUS01729,11,4781.92,2.6
TXN0000675,12-04-2018,ITM0437,OUT049,CUS01172,10,2564.11,3.7
TXN0003273,11-07-2018,ITM0200,OUT045,CUS01756,20,2749.20,1.8
TXN0009949,03-04-2023,ITM0178,OUT023,CUS00170,16,4233.69,
TXN0010240,28-09-2021,ITM0420,OUT020,CUS01424,9,1861.30,3.4
TXN0004359,12-12-2022,ITM0182,OUT045,CUS01586,3,,2.5
TXN0005468,16-04-2020,ITM0329,OUT034,CUS00690,17,361.56,3.9
TXN0003960,,ITM0169,OUT036,CUS01720,4,2394.55,2.1
TXN0008940,,ITM0166,OUT049,CUS00658,9,1135.38,3.9
TXN0003739,21-08-2019,ITM0479,OUT035,CUS01258,,850.11,1.7
TXN0001826,29-09-2019,ITM0168,OUT015,CUS01935,14,3717.28,4.6
TXN0002966,24-10-2019,ITM0211,OUT020,CUS00927,5,4851.68,2.0
TXN0003927,09-09-2023,ITM0138,OUT040,CUS00174,13,4471.18,2.3
TXN0003899,01-08-2019,ITM0201,OUT033,CUS00355,16,4831.93,4.0
TXN0007712,18-09-2019,ITM0198,OUT031,CUS01017,10,4523.00,2.2
TXN0010069,05-07-2022,ITM0075,OUT016,CUS01808,7,,3.7
TXN0000977,28-05-2019,ITM0249,OUT027,CUS01148,18,3670.85,3.7
TXN0008681,07-06-2018,ITM0286,OUT033,CUS00040,20,1242.60,1.7
TXN0006832,19-07-2022,ITM0177,OUT017,CUS01652,5,193.96,2.1
TXN0005838,23-03-2023,ITM0103,OUT047,CUS00878,5,1262.44,2.4
TXN0002064,01-02-2019,ITM0027,OUT041,CUS00010,14,4087.95,2.2
TXN0008558,17-01-2023,ITM0185,OUT003,CUS00585,2,1339.74,5.0
TXN0006740,03-11-2022,ITM0423,OUT038,CUS01008,10,1167.16,2.3
TXN0002985,11-11-2022,ITM0364,OUT013,CUS00010,3,2399.04,4.7
TXN0009943,30-01-2023,ITM0447,OUT013,CUS01469,13,1251.86,4.5
TXN0000309,13-05-2018,ITM0051,OUT038,CUS01685,15,4692.41,2.0
